Category,Name,Description,URL,Image URL,Landing Page URL
Creativity,TREE,Daily growth for misfits and creatives,https://inboxreads.co/n/tree,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1729079714385-675180235.jpg?tr=w-600,f-webp",../l/newsletter/tree?source=newsletter-details
Creativity,Harsh's Writings,A take on everyday things connecting to life,https://inboxreads.co/n/harshs-writings,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206904912-508385606.jpg?tr=w-600,f-webp",../l/newsletter/harshs-writings?source=newsletter-details
Creativity,Fog Chaser,Original instrumental music once per month.,https://inboxreads.co/n/fog-chaser,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207406158-96489032.jpg?tr=w-600,f-webp",../l/newsletter/fog-chaser?source=newsletter-details
Creativity,Letters for Creatives,Helps creatives make their process easier.,https://inboxreads.co/n/letters-for-creatives,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206229279-48996364.jpg?tr=w-600,f-webp",../l/newsletter/letters-for-creatives?source=newsletter-details
Creativity,Tarot | An Exploration Project,Tarot in many dimensions . . .,https://inboxreads.co/n/tarot-an-exploration-project,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1729079638155-631325092.jpg?tr=w-600,f-webp",../l/newsletter/tarot-an-exploration-project?source=newsletter-details
Creativity,Soft Skills for Leaders,A must have for leaders in every industry,https://inboxreads.co/n/soft-skills-for-leaders,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207359963-755549691.jpg?tr=w-600,f-webp",../l/newsletter/soft-skills-for-leaders?source=newsletter-details
Creativity,The Stream,You cannot dam creativity,https://inboxreads.co/n/the-stream,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204898983-404806754.jpg?tr=w-600,f-webp",../l/newsletter/the-stream?source=newsletter-details
Creativity,RoxSar,feed your creativity,https://inboxreads.co/n/roxsar,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205474291-189757754.jpg?tr=w-600,f-webp",../l/newsletter/roxsar?source=newsletter-details
Creativity,CuriosityArchives,Interconnected design for change-makers and curious minds,https://inboxreads.co/n/curiosityarchives,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209679716-471367159.jpg?tr=w-600,f-webp",../l/newsletter/curiosityarchives?source=newsletter-details
Creativity,Alice Strathern,Ideas triggering ideas,https://inboxreads.co/n/alice-strathern,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728657421193-826564817.jpg?tr=w-600,f-webp",../l/newsletter/alice-strathern?source=newsletter-details
Creativity,The Writing Rundown,Get the latest tips on writing content your readers will love.,https://inboxreads.co/n/the-writing-rundown,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206568588-111304304.jpg?tr=w-600,f-webp",../l/newsletter/the-writing-rundown?source=newsletter-details
Creativity,Ruby Slippers,"""You have the power all along, my dear.""",https://inboxreads.co/n/ruby-slippers,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207362258-735695848.jpg?tr=w-600,f-webp",../l/newsletter/ruby-slippers?source=newsletter-details
Creativity,Out of Curiosity,Ideas to help get 1% better everyday.,https://inboxreads.co/n/out-of-curiosity,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727200752782-157246298.jpg?tr=w-600,f-webp",../l/newsletter/out-of-curiosity?source=newsletter-details
Creativity,Emerging Futures,Deconstructing Innovation & Creativity,https://inboxreads.co/n/emerging-futures,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206545904-332443220.jpg?tr=w-600,f-webp",../l/newsletter/emerging-futures?source=newsletter-details
Creativity,Fictitious,"Essays, reviews, languages and rants",https://inboxreads.co/n/fictitious,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204028149-110532146.jpg?tr=w-600,f-webp",../l/newsletter/fictitious?source=newsletter-details
Creativity,Your Creative Letter,Train and empower your creative fire weekly,https://inboxreads.co/n/your-creative-letter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727217697453-232049270.jpg?tr=w-600,f-webp",../l/newsletter/your-creative-letter?source=newsletter-details
Creativity,More human,"Becoming more human in life, work, and play.",https://inboxreads.co/n/more-human,"https://ik.imagekit.io/v6hdo99xkpg/more-human.jpg?tr=w-600,f-webp",../l/newsletter/more-human?source=newsletter-details
Creativity,Miriam Reads Tarot,"Tarot, Astrology, Creativity, and Mental Health",https://inboxreads.co/n/miriam-reads-tarot,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1729618950577-427582334.jpg?tr=w-600,f-webp",../l/newsletter/miriam-reads-tarot?source=newsletter-details
Creativity,Elementar,Porque Mudar é Elementar,https://inboxreads.co/n/elementar,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205680737-75676646.jpg?tr=w-600,f-webp",../l/newsletter/elementar?source=newsletter-details
Creativity,The Decoded,Your weekly dose of thoughtfulness.,https://inboxreads.co/n/the-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727203509091-7329481.jpg?tr=w-600,f-webp",../l/newsletter/the-weekly?source=newsletter-details
Creativity,Cook & Tell,a foodletter about life on a Maine island,https://inboxreads.co/n/cook-tell,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727200454679-66458360.jpg?tr=w-600,f-webp",../l/newsletter/cook-tell?source=newsletter-details
Creativity,Story Press,Short and serialised fiction coming to you.,https://inboxreads.co/n/story-press,"https://ik.imagekit.io/v6hdo99xkpg/story-press.jpg?tr=w-600,f-webp",../l/newsletter/story-press?source=newsletter-details
Creativity,Tumbleweed Words,"Contemporary Fiction, Poetry and Prose",https://inboxreads.co/n/tumbleweed-words,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210327098-628774371.jpg?tr=w-600,f-webp",../l/newsletter/tumbleweed-words?source=newsletter-details
Creativity,Footnotes,A newsletter for writers,https://inboxreads.co/n/footnotes,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206235943-922911259.jpg?tr=w-600,f-webp",../l/newsletter/footnotes?source=newsletter-details
Creativity,Get Inspired!,"Connecting you to Landscape, Nature and The Wild",https://inboxreads.co/n/get-inspired,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1729105371484-853367938.jpg?tr=w-600,f-webp",../l/newsletter/get-inspired?source=newsletter-details
Creativity,Five Good Things,Five best creative and cultural discoveries,https://inboxreads.co/n/five-good-things,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727217486345-869263567.jpg?tr=w-600,f-webp",../l/newsletter/five-good-things?source=newsletter-details
Creativity,The Catalyst,Creative entrepreneurs: Elevate your thinking,https://inboxreads.co/n/the-catalyst,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209522723-209955509.jpg?tr=w-600,f-webp",../l/newsletter/the-catalyst?source=newsletter-details
Nodejs,Awesome Node.js,"Node.js news, articles and more",https://inboxreads.co/n/awesome-node.js-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727465968291-10223554.jpg?tr=w-600,f-webp",../l/newsletter/awesome-node.js-newsletter?source=newsletter-details
Nodejs,Node Weekly,Weekly round-up of Node.js news.,https://inboxreads.co/n/node-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211664224-105940516.jpg?tr=w-600,f-webp",../l/newsletter/node-weekly?source=newsletter-details
Nodejs,This Week In React,Stay up-to-date with React!,https://inboxreads.co/n/this-week-in-react,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205692055-750725568.jpg?tr=w-600,f-webp",../l/newsletter/this-week-in-react?source=newsletter-details
Nodejs,News from Chris,Bi-weekly email with links I find worth sharing,https://inboxreads.co/n/news-from-chris,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206928087-445870692.jpg?tr=w-600,f-webp",../l/newsletter/news-from-chris?source=newsletter-details
Nodejs,Web Development weekly,"Articles, projects and tutorials about Webdev",https://inboxreads.co/n/web-development-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211678171-890687198.jpg?tr=w-600,f-webp",../l/newsletter/web-development-weekly?source=newsletter-details
Books,Dango Books,Read Without Limits.,https://inboxreads.co/n/dango-books,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205842687-841728188.jpg?tr=w-600,f-webp",../l/newsletter/dango-books?source=newsletter-details
Books,Shelf Awareness,The 25 best books published each week,https://inboxreads.co/n/shelf-awareness,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727306016198-785477598.jpg?tr=w-600,f-webp",../l/newsletter/shelf-awareness?source=newsletter-details
Books,How Curious!,A short monthly newsletter packed with awesome new discoveries and personal recommendations!,https://inboxreads.co/n/how-curious,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205545025-707311379.jpg?tr=w-600,f-webp",../l/newsletter/how-curious?source=newsletter-details
Books,Early Bird Books,Get great deals on bestselling ebooks!,https://inboxreads.co/n/early-bird-books,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727309990177-172240803.jpg?tr=w-600,f-webp",../l/newsletter/early-bird-books?source=newsletter-details
Books,Bookperk,Daily e-book deals and perks,https://inboxreads.co/n/bookperk,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727310285201-154792403.jpg?tr=w-600,f-webp",../l/newsletter/bookperk?source=newsletter-details
Books,The Knowledge,News made manageable,https://inboxreads.co/n/the-knowledge-1,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727200461378-238357561.jpg?tr=w-600,f-webp",../l/newsletter/the-knowledge-1?source=newsletter-details
Books,The Honest Broker,"A trustworthy guide to music, books, arts, media & culture",https://inboxreads.co/n/the-honest-broker,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1728842942003-692381167.jpg?tr=w-600,f-webp",../l/newsletter/the-honest-broker?source=newsletter-details
Books,Singular Discoveries,Unusual stories from the forgotten past,https://inboxreads.co/n/singular-discoveries,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206511563-398788502.jpg?tr=w-600,f-webp",../l/newsletter/singular-discoveries?source=newsletter-details
Books,Writing Without Rules: Deep Dives,Figuring out why stories work.,https://inboxreads.co/n/writing-without-rules-deep-dives,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290349541-235478231.jpg?tr=w-600,f-webp",../l/newsletter/writing-without-rules-deep-dives?source=newsletter-details
Books,The Austen Connection,The stories of Jane Austen connect us.,https://inboxreads.co/n/the-austen-connection,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207321559-142168262.jpg?tr=w-600,f-webp",../l/newsletter/the-austen-connection?source=newsletter-details
Books,Hacker News Books,Top books mentioned on Hacker News,https://inboxreads.co/n/hacker-news-books,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209253558-73165060.jpg?tr=w-600,f-webp",../l/newsletter/hacker-news-books?source=newsletter-details
Books,Λ-Reading,"Read the word,Read the World.",https://inboxreads.co/n/lambda-reading,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205129337-571322135.jpg?tr=w-600,f-webp",../l/newsletter/lambda-reading?source=newsletter-details
Books,Jessica's Friday Five,Hacks for making life more joyful & easy.,https://inboxreads.co/n/jessicas-friday-five,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727217867182-73703191.jpg?tr=w-600,f-webp",../l/newsletter/jessicas-friday-five?source=newsletter-details
Books,Desk Notes by Charles Schifano,"Exploring writing, travel, and literature",https://inboxreads.co/n/desk-notes-by-charles-schifano,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290115642-639663154.jpg?tr=w-600,f-webp",../l/newsletter/desk-notes-by-charles-schifano?source=newsletter-details
Books,Reading Under the Radar,Book recommendations you haven't heard of,https://inboxreads.co/n/reading-under-the-radar,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727201905224-688146358.jpg?tr=w-600,f-webp",../l/newsletter/reading-under-the-radar?source=newsletter-details
Books,Farview,A bimonthly bookish newsletter.,https://inboxreads.co/n/the-study-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209048231-490157403.jpg?tr=w-600,f-webp",../l/newsletter/the-study-newsletter?source=newsletter-details
Books,What To Read If,The right book for your mood.,https://inboxreads.co/n/what-to-read-if,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727203649666-463759800.jpg?tr=w-600,f-webp",../l/newsletter/what-to-read-if?source=newsletter-details
Books,Any New Books,New book releases,https://inboxreads.co/n/any-new-books,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728168679001-140112834.jpg?tr=w-600,f-webp",../l/newsletter/any-new-books?source=newsletter-details
Books,Transfer Orbit,"Science fiction, reading, and the future.",https://inboxreads.co/n/transfer-orbit,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727201799863-385794841.jpg?tr=w-600,f-webp",../l/newsletter/transfer-orbit?source=newsletter-details
Books,The Leaf Node,Insights for Indie Entreprenuers,https://inboxreads.co/n/the-leaf-node,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209309062-702418209.jpg?tr=w-600,f-webp",../l/newsletter/the-leaf-node?source=newsletter-details
Books,Sonia's Poem of the Week,Sends you one good poem every Friday.,https://inboxreads.co/n/sonias-poem-of-the-week,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1731197620919-732232641.jpg?tr=w-600,f-webp",../l/newsletter/sonias-poem-of-the-week?source=newsletter-details
Books,The Hulry Newsletter,Be 1% better every week,https://inboxreads.co/n/the-hulry-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728642309959-424662855.jpg?tr=w-600,f-webp",../l/newsletter/the-hulry-newsletter?source=newsletter-details
Books,LitNuts,"Crazy About Books, Best of the Indies",https://inboxreads.co/n/litnuts,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206951902-518157799.jpg?tr=w-600,f-webp",../l/newsletter/litnuts?source=newsletter-details
Books,Sipreads,Get a new actionable book summary every week,https://inboxreads.co/n/sipreads,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211115037-370984425.jpg?tr=w-600,f-webp",../l/newsletter/sipreads?source=newsletter-details
Books,Can we read?,A weekly review of children's books,https://inboxreads.co/n/can-we-read,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727202575083-285933771.jpg?tr=w-600,f-webp",../l/newsletter/can-we-read?source=newsletter-details
Books,The Wisdom Project,Human Curated Wisdom in a world full of Algorithmic Noise.,https://inboxreads.co/n/the-wisdom-project,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207555316-13061868.jpg?tr=w-600,f-webp",../l/newsletter/the-wisdom-project?source=newsletter-details
Books,Read a Girl,Monthly recommendations of books by women,https://inboxreads.co/n/read-a-girl,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728657649558-158561224.jpg?tr=w-600,f-webp",../l/newsletter/read-a-girl?source=newsletter-details
Books,Books on GIF,I use GIFs to review books,https://inboxreads.co/n/books-on-gif,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206279612-918565471.jpg?tr=w-600,f-webp",../l/newsletter/books-on-gif?source=newsletter-details
Books,Roye Segal,Living in verse.,https://inboxreads.co/n/roye-segal,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727201968267-749515330.jpg?tr=w-600,f-webp",../l/newsletter/roye-segal?source=newsletter-details
Books,Bookmarked,A newsletter that follows my journey as I read one book from every country.,https://inboxreads.co/n/bookmarked,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211691782-983851029.jpg?tr=w-600,f-webp",../l/newsletter/bookmarked?source=newsletter-details
Books,Inky Memo Dispatch,Your monthly fix of stationery wonders,https://inboxreads.co/n/inky-memo-dispatch,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207004834-303961247.jpg?tr=w-600,f-webp",../l/newsletter/inky-memo-dispatch?source=newsletter-details
Books,Belladonnaoflavender's Newsletter,Vicariously Through A Horse's Mouth,https://inboxreads.co/n/belladonnaoflavenders-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209606610-948315447.jpg?tr=w-600,f-webp",../l/newsletter/belladonnaoflavenders-newsletter?source=newsletter-details
Books,10+1 Things,10+1 Things that were worth sharing,https://inboxreads.co/n/10-1-things,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205137222-731387936.jpg?tr=w-600,f-webp",../l/newsletter/10-1-things?source=newsletter-details
Books,Poo's Faux Fur Scarf Made Me Do It,Book recommendations || Bollywood trivia,https://inboxreads.co/n/poos-faux-fur-scarf-made-me-do-it,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209855186-667170570.jpg?tr=w-600,f-webp",../l/newsletter/poos-faux-fur-scarf-made-me-do-it?source=newsletter-details
Books,Common Measure,"Poetry, explained, with a life lesson.",https://inboxreads.co/n/common-measure,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290421708-993701041.jpg?tr=w-600,f-webp",../l/newsletter/common-measure?source=newsletter-details
Books,North Star Readers,FREE and Bargain Kindle books,https://inboxreads.co/n/north-star-readers,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207473788-808968687.jpg?tr=w-600,f-webp",../l/newsletter/north-star-readers?source=newsletter-details
Books,The Radix Group,Pure Dead Brilliant,https://inboxreads.co/n/the-radix-group,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727208793704-869079205.jpg?tr=w-600,f-webp",../l/newsletter/the-radix-group?source=newsletter-details
Books,humanmade.net,"Readers, Authors & Other Book Lovers",https://inboxreads.co/n/humanmade-net,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727202043046-156901313.jpg?tr=w-600,f-webp",../l/newsletter/humanmade-net?source=newsletter-details
Books,The Black Hand - Ellie Marney,"Serial killers, sleuths & YA lit",https://inboxreads.co/n/the-black-hand---ellie-marney,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211006346-84405203.jpg?tr=w-600,f-webp",../l/newsletter/the-black-hand---ellie-marney?source=newsletter-details
Books,5 Minutes Founders,Get the insights of a full book in just 5 minutes,https://inboxreads.co/n/5-minutes-founders,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727362929103-857007222.jpg?tr=w-600,f-webp",../l/newsletter/5-minutes-founders?source=newsletter-details
Books,Forced Proximity,Trapping new romance readers 1 book at a time,https://inboxreads.co/n/forced-proximity,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727217292228-655673347.jpg?tr=w-600,f-webp",../l/newsletter/forced-proximity?source=newsletter-details
Books,Dear Fiction,reading. writing. living the lit life.,https://inboxreads.co/n/dear-fiction,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728170329269-452226191.jpg?tr=w-600,f-webp",../l/newsletter/dear-fiction?source=newsletter-details
Psychology,The Marginalian,"Unmissable articles across creativity, art, & more",https://inboxreads.co/n/brain-pickings,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727304070438-680968144.jpg?tr=w-600,f-webp",../l/newsletter/brain-pickings?source=newsletter-details
Psychology,Psych,Psychology to Improve Your Personal & Professional Life,https://inboxreads.co/n/psych,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728842234825-223522512.jpg?tr=w-600,f-webp",../l/newsletter/psych?source=newsletter-details
Psychology,That’s Philosophical,Let your mind relax in a noisy world.,https://inboxreads.co/n/thats-philosophical,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290225290-132741876.jpg?tr=w-600,f-webp",../l/newsletter/thats-philosophical?source=newsletter-details
Psychology,How Curious!,A short monthly newsletter packed with awesome new discoveries and personal recommendations!,https://inboxreads.co/n/how-curious,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205545025-707311379.jpg?tr=w-600,f-webp",../l/newsletter/how-curious?source=newsletter-details
Psychology,Secrets of Success,Transform your life in just 2 minutes a day!,https://inboxreads.co/n/secrets-of-success,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727200958041-735592689.jpg?tr=w-600,f-webp",../l/newsletter/secrets-of-success?source=newsletter-details
Psychology,Timeless & Timely,"Become a better leader, and a better communicator",https://inboxreads.co/n/timeless---timely,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727291139821-741304331.jpg?tr=w-600,f-webp",../l/newsletter/timeless---timely?source=newsletter-details
Psychology,Meditate or Die,Meditation Strategies that Actually Work,https://inboxreads.co/n/meditate-or-die,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727202503809-525061124.jpg?tr=w-600,f-webp",../l/newsletter/meditate-or-die?source=newsletter-details
Psychology,Ariyh,3-min practical marketing insights based on science,https://inboxreads.co/n/ariyh,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204277358-513651409.jpg?tr=w-600,f-webp",../l/newsletter/ariyh?source=newsletter-details
Psychology,White Noise,"A free, weekly missive about books📚, behavior💃, and the brain🧠",https://inboxreads.co/n/white-noise,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211220009-657617786.jpg?tr=w-600,f-webp",../l/newsletter/white-noise?source=newsletter-details
Psychology,μetanoias,"Art, history, philosophy, consciousness.",https://inboxreads.co/n/metanoias,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727309394082-657147455.jpg?tr=w-600,f-webp",../l/newsletter/metanoias?source=newsletter-details
Psychology,Psychedelic Alpha,Coverage of the emergent psychedelic industry,https://inboxreads.co/n/psilocybin-alpha,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727217413128-163450396.jpg?tr=w-600,f-webp",../l/newsletter/psilocybin-alpha?source=newsletter-details
Psychology,Human Factors and Change,"Clever, thoughtful change management, behavioural design and coaching psychology insights.",https://inboxreads.co/n/human-factors-and-change,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206563920-246087682.jpg?tr=w-600,f-webp",../l/newsletter/human-factors-and-change?source=newsletter-details
Psychology,TheraPulse Insider,"Join 1,200+ Mental Health Experts Elevating Their Practice",https://inboxreads.co/n/therapulse-insider,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1734821393290-811564985.jpg?tr=w-600,f-webp",../l/newsletter/therapulse-insider?source=newsletter-details
Psychology,BrainPizza,Slices of writing on brains & behavior,https://inboxreads.co/n/brainpizza,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727200288526-14737368.jpg?tr=w-600,f-webp",../l/newsletter/brainpizza?source=newsletter-details
Psychology,Superb Owl,"Psychology, Religion, Science, and Technology",https://inboxreads.co/n/superb-owl,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211812150-241942818.jpg?tr=w-600,f-webp",../l/newsletter/superb-owl?source=newsletter-details
Psychology,The Present Psychologist Paper,Making mental health visible,https://inboxreads.co/n/the-present-psychologist-paper,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206396868-165551724.jpg?tr=w-600,f-webp",../l/newsletter/the-present-psychologist-paper?source=newsletter-details
Psychology,"Work Smart, Lead Better.",Strategy • Collaboration • Mental Fitness,https://inboxreads.co/n/work-smart-lead-better,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728731646142-36172681.jpg?tr=w-600,f-webp",../l/newsletter/work-smart-lead-better?source=newsletter-details
Psychology,The Brainlift,Science-backed tips for a happier life,https://inboxreads.co/n/the-brainlift,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1729625245434-311694699.jpg?tr=w-600,f-webp",../l/newsletter/the-brainlift?source=newsletter-details
Psychology,On Fire,Profiling the World's Most Passionate People,https://inboxreads.co/n/on-fire,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211020818-19156856.jpg?tr=w-600,f-webp",../l/newsletter/on-fire?source=newsletter-details
Psychology,Polymathic Being,Counter intuitive insights on life,https://inboxreads.co/n/polymathic-being,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205301704-431044860.jpg?tr=w-600,f-webp",../l/newsletter/polymathic-being?source=newsletter-details
Psychology,The astukari Newsletter,Essential Insights in a Small Package.,https://inboxreads.co/n/the-astukari-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207182180-294752838.jpg?tr=w-600,f-webp",../l/newsletter/the-astukari-newsletter?source=newsletter-details
Psychology,Grateful Path,Insights and tools to inspire a life rooted in gratitude,https://inboxreads.co/n/grateful-path,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1730095646552-849577193.jpg?tr=w-600,f-webp",../l/newsletter/grateful-path?source=newsletter-details
Psychology,House of Leadership,Weekly Leadership Newsletter.,https://inboxreads.co/n/david-marshs-leadership-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207260194-474945029.jpg?tr=w-600,f-webp",../l/newsletter/david-marshs-leadership-newsletter?source=newsletter-details
Psychology,Newdigate Insights,The soft stuff is the hardest part.,https://inboxreads.co/n/newdigate-insights,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206829976-334507817.jpg?tr=w-600,f-webp",../l/newsletter/newdigate-insights?source=newsletter-details
Psychology,The Infinite Zero Experience,Superconsciousness In Action,https://inboxreads.co/n/the-infinite-zero-experience,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205961780-288562809.jpg?tr=w-600,f-webp",../l/newsletter/the-infinite-zero-experience?source=newsletter-details
Psychology,Golden Shadow Journal,Inner work via Jungian Psychology,https://inboxreads.co/n/golden-shadow-journal,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206164937-944059588.jpg?tr=w-600,f-webp",../l/newsletter/golden-shadow-journal?source=newsletter-details
Psychology,Exploring Sobriety,Reflections on life without alcohol.,https://inboxreads.co/n/exploring-sobriety,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728733034462-984770007.jpg?tr=w-600,f-webp",../l/newsletter/exploring-sobriety?source=newsletter-details
Psychology,MindBodyAnime,Personal development with anime references,https://inboxreads.co/n/inside-my-mind,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1730380826498-335571619.jpg?tr=w-600,f-webp",../l/newsletter/inside-my-mind?source=newsletter-details
Psychology,Seven Dawns,Weekly learnings on marketing and life,https://inboxreads.co/n/seven-dawns,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207593267-872360317.jpg?tr=w-600,f-webp",../l/newsletter/seven-dawns?source=newsletter-details
Psychology,BrainPost,Summaries of the latest neuroscience research,https://inboxreads.co/n/brainpost,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727217962540-211885100.jpg?tr=w-600,f-webp",../l/newsletter/brainpost?source=newsletter-details
Psychology,The Weekend Investor,A Busy Young Professionals' Investing Newsletter,https://inboxreads.co/n/investimate,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728320992042-560890499.jpg?tr=w-600,f-webp",../l/newsletter/investimate?source=newsletter-details
Psychology,The Therapy Room,"Musings of the mind, body, heart and soul",https://inboxreads.co/n/the-therapy-room,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207652881-140879762.jpg?tr=w-600,f-webp",../l/newsletter/the-therapy-room?source=newsletter-details
Psychology,The Decoded,Your weekly dose of thoughtfulness.,https://inboxreads.co/n/the-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727203509091-7329481.jpg?tr=w-600,f-webp",../l/newsletter/the-weekly?source=newsletter-details
Psychology,Fitgeist,Build a stronger mental resilience.,https://inboxreads.co/n/fitgeist,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728322324701-917598600.jpg?tr=w-600,f-webp",../l/newsletter/fitgeist?source=newsletter-details
